blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,PostalCode
304,YISHUN CTRL,12,1986,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,760304
304A,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,141,0,0,0,62,79,0,0,0,0,0,0,0,541304
304A,WOODLANDS ST 31,1,1988,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,731304
304B,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,123,0,0,0,32,91,0,0,0,0,0,0,0,542304
304B,WOODLANDS ST 31,1,1988,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,732304
304C,ANCHORVALE LINK,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,543304
305,ANCHORVALE LINK,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540305
305,ANG MO KIO AVE 1,16,1976,Y,N,N,N,N,N,AMK,90,0,0,0,12,78,0,0,0,0,0,0,0,560305
305,BT BATOK ST 31,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,650305
305,CANBERRA RD,16,1997,Y,N,N,Y,N,N,SB,75,0,0,0,0,30,45,0,0,0,0,0,0,750305
305,CHOA CHU KANG AVE 4,14,1992,Y,N,N,N,N,N,CCK,52,0,0,0,0,52,0,0,0,0,0,0,0,680305
305,CLEMENTI AVE 4,12,1978,Y,N,N,Y,N,N,CL,213,0,0,184,22,3,4,0,0,0,0,0,0,120305
305,HOUGANG AVE 5,4,1982,Y,N,N,N,N,N,HG,23,0,0,14,8,0,1,0,0,0,0,0,0,530305
305,JURONG EAST ST 32,12,1982,Y,N,N,N,N,N,JE,132,0,0,0,20,112,0,0,0,0,0,0,0,600305
305,PUNGGOL RD,1,2010,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820305
305,SERANGOON AVE 2,12,1984,Y,N,N,N,N,N,SGN,130,0,0,128,0,2,0,0,0,0,0,0,0,550305
305,SHUNFU RD,13,1984,Y,N,N,Y,N,N,BH,119,0,0,70,48,1,0,0,0,0,0,0,0,570305
305,TAMPINES ST 32,12,1992,Y,N,N,Y,N,N,TAP,88,0,0,0,0,88,0,0,0,0,0,0,0,520305
305,UBI AVE 1,4,1987,Y,Y,N,N,N,N,GL,24,0,0,13,10,0,0,0,0,0,0,1,0,400305
305,WOODLANDS ST 31,1,1988,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,730305
305,YISHUN CTRL,11,1987,Y,N,N,Y,N,N,YS,120,0,0,0,68,52,0,0,0,0,0,0,0,760305
305A,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,110,0,0,0,40,70,0,0,0,0,0,0,0,541305
305A,PUNGGOL RD,16,2010,Y,N,N,N,N,N,PG,80,0,0,14,64,2,0,0,0,0,0,0,0,821305
305B,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,107,0,0,0,16,91,0,0,0,0,0,0,0,542305
305B,PUNGGOL RD,16,2010,Y,N,N,N,N,N,PG,80,0,0,14,64,2,0,0,0,0,0,0,0,822305
305C,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,107,0,0,0,16,91,0,0,0,0,0,0,0,543305
305C,PUNGGOL RD,1,2010,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,823305
305D,ANCHORVALE LINK,16,2000,Y,N,N,Y,N,N,SK,110,0,0,0,40,70,0,0,0,0,0,0,0,544305
305D,PUNGGOL DR,16,2010,Y,N,N,N,N,N,PG,108,0,0,14,92,2,0,0,0,0,0,0,0,824305
306,ANG MO KIO AVE 1,16,1976,Y,N,N,N,N,N,AMK,90,0,0,0,12,78,0,0,0,0,0,0,0,560306
306,ANCHORVALE LINK,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540306
306,BT BATOK ST 31,4,1984,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0,650306
306,CANBERRA RD,16,1997,Y,N,N,N,N,N,SB,117,0,0,0,69,48,0,0,0,0,0,0,0,750306
306,CHOA CHU KANG AVE 4,14,1992,Y,Y,N,N,N,N,CCK,77,0,0,0,40,37,0,0,0,0,0,0,0,680306
8,JLN BATU,10,1963,Y,Y,N,N,N,N,KWN,95,0,93,0,1,0,0,0,0,0,1,0,0,669129
306,CLEMENTI AVE 4,12,1978,Y,Y,N,Y,N,N,CL,196,0,0,172,22,0,2,0,0,0,0,0,0,120306
306,HOUGANG AVE 5,12,1982,Y,N,N,Y,N,N,HG,110,0,0,0,16,94,0,0,0,0,0,0,0,530306
306,JURONG EAST ST 32,12,1982,Y,N,N,Y,N,N,JE,210,0,0,189,19,1,1,0,0,0,0,0,0,600306
306,SERANGOON AVE 2,12,1984,Y,N,N,Y,N,N,SGN,130,0,0,128,0,2,0,0,0,0,0,0,0,550306
306,SHUNFU RD,4,1984,Y,N,N,N,N,N,BH,32,0,0,16,16,0,0,0,0,0,0,0,0,570306
306,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,66,0,0,0,0,66,0,0,0,0,0,0,0,520306
306,UBI AVE 1,3,1988,N,Y,N,Y,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,400306
306,WOODLANDS ST 31,4,1988,Y,Y,N,N,N,N,WL,28,0,0,2,1,10,10,0,0,0,0,5,0,730306
306,YISHUN CTRL,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,760306
306A,ANG MO KIO AVE 1,1,2005,N,N,N,N,N,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,561306
306A,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,113,0,0,0,42,71,0,0,0,0,0,0,0,541306
306A,CHOA CHU KANG AVE 4,1,1992,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,681306
306A,CANBERRA RD,5,1997,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,751306
306A,CLEMENTI AVE 4,1,2007,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,121306
306A,PUNGGOL PL,16,2010,Y,N,N,Y,N,N,PG,112,0,0,14,96,2,0,0,0,0,0,0,0,821306
306A,WOODLANDS ST 31,4,1986,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,731306
306B,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,90,0,0,0,0,0,90,0,0,0,0,0,0,542306
306B,CANBERRA RD,4,1997,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,752306
306B,PUNGGOL PL,16,2010,Y,N,N,Y,N,N,PG,112,0,0,14,96,2,0,0,0,0,0,0,0,822306
306C,ANCHORVALE LINK,16,2000,Y,N,N,Y,N,N,SK,151,0,0,0,91,60,0,0,0,0,0,0,0,543306
306C,PUNGGOL PL,16,2010,Y,N,N,N,N,N,PG,112,0,0,14,96,2,0,0,0,0,0,0,0,823306
306D,ANCHORVALE LINK,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,544306
306D,PUNGGOL DR,16,2010,Y,N,N,N,N,N,PG,108,0,0,14,92,2,0,0,0,0,0,0,0,824306
307,ANCHORVALE RD,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540307
307,BT BATOK ST 31,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,650307
307,CANBERRA RD,16,1997,Y,N,N,N,N,N,SB,75,0,0,0,0,30,45,0,0,0,0,0,0,750307
307,CHOA CHU KANG AVE 4,14,1992,Y,Y,N,N,N,N,CCK,86,0,0,0,40,46,0,0,0,0,0,0,0,680307
307,CLEMENTI AVE 4,12,1978,Y,N,N,Y,N,N,CL,148,0,0,120,22,3,3,0,0,0,0,0,0,120307
307,HOUGANG AVE 5,13,1982,Y,N,N,N,N,N,HG,118,0,0,92,24,1,1,0,0,0,0,0,0,530307
307,JURONG EAST ST 32,13,1983,Y,N,N,N,N,N,JE,120,0,0,0,24,96,0,0,0,0,0,0,0,600307
307,SERANGOON AVE 2,16,1984,Y,Y,N,Y,N,N,SGN,180,0,0,0,180,0,0,0,0,0,0,0,0,550307
307,SHUNFU RD,13,1984,Y,N,N,Y,N,N,BH,120,0,0,71,48,0,0,0,0,0,0,1,0,570307
307,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,66,0,0,0,0,66,0,0,0,0,0,0,0,520307
307,WOODLANDS AVE 1,12,1985,Y,N,N,N,N,N,WL,72,0,0,6,6,0,60,0,0,0,0,0,0,730307
307,YISHUN RING RD,5,1989,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,760307
307A,ANCHORVALE RD,16,1999,Y,N,N,N,N,N,SK,92,0,0,0,30,62,0,0,0,0,0,0,0,541307
307A,ANG MO KIO AVE 1,20,2010,Y,N,N,N,N,N,AMK,74,0,0,0,74,0,0,0,0,0,0,0,0,561307
307A,TAMPINES ST 32,4,1992,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,521307
307B,ANG MO KIO AVE 1,20,2010,Y,N,N,N,N,N,AMK,74,0,0,0,74,0,0,0,0,0,0,0,0,562307
307B,ANCHORVALE RD,16,1999,Y,N,N,Y,N,N,SK,90,0,0,0,0,0,90,0,0,0,0,0,0,542307
307C,ANCHORVALE RD,17,2000,Y,N,N,Y,N,N,SK,98,0,0,0,32,66,0,0,0,0,0,0,0,543307
307C,ANG MO KIO AVE 1,21,2010,Y,N,N,N,N,N,AMK,230,0,17,58,36,0,0,0,119,0,0,0,0,563307
307D,ANG MO KIO AVE 1,1,2011,N,N,N,Y,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,564307
307D,ANCHORVALE RD,17,2000,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0,544307
308,ANCHORVALE RD,5,2000,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540308
308,BT BATOK ST 31,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,650308
308,CANBERRA RD,16,1997,Y,N,N,Y,N,N,SB,104,0,0,0,30,29,45,0,0,0,0,0,0,750308
308,CHOA CHU KANG AVE 4,2,1992,Y,N,N,N,N,N,CCK,4,0,0,0,2,2,0,0,0,0,0,0,0,680308
308,CLEMENTI AVE 4,12,1978,Y,Y,N,N,N,N,CL,145,0,0,123,20,1,1,0,0,0,0,0,0,120308
308,HOUGANG AVE 5,13,1982,Y,Y,N,N,N,N,HG,178,0,0,110,66,2,0,0,0,0,0,0,0,530308
308,JURONG EAST ST 32,13,1983,Y,N,N,Y,N,N,JE,167,0,0,91,75,0,1,0,0,0,0,0,0,600308
308,PUNGGOL WALK,1,2015,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820308
308,SERANGOON AVE 2,9,1984,Y,N,N,N,N,N,SGN,80,0,0,0,80,0,0,0,0,0,0,0,0,550308
308,SHUNFU RD,13,1984,Y,N,N,Y,N,N,BH,166,0,0,116,48,2,0,0,0,0,0,0,0,570308
308,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,55,0,0,0,0,0,55,0,0,0,0,0,0,520308
308,WOODLANDS AVE 1,12,1985,Y,N,N,N,N,N,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,730308
308,YISHUN RING RD,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,760308
308A,ANCHORVALE RD,17,2000,Y,N,N,N,N,N,SK,116,0,0,0,42,74,0,0,0,0,0,0,0,541308
308A,ANG MO KIO AVE 1,30,2010,Y,Y,N,N,N,N,AMK,172,0,0,85,87,0,0,0,0,0,0,0,0,561308
308A,PUNGGOL WALK,18,2015,Y,Y,N,Y,N,N,PG,456,0,0,68,248,140,0,0,0,0,0,0,0,821308
308B,ANG MO KIO AVE 1,30,2011,Y,N,N,N,N,N,AMK,168,0,0,85,83,0,0,0,0,0,0,0,0,562308
308B,ANCHORVALE RD,17,2000,Y,N,N,N,N,N,SK,98,0,0,0,32,66,0,0,0,0,0,0,0,542308
308B,PUNGGOL WALK,18,2015,Y,N,N,Y,N,N,PG,282,0,0,34,166,82,0,0,0,0,0,0,0,820308
308C,ANCHORVALE RD,17,2000,Y,N,N,Y,N,N,SK,116,0,0,0,42,74,0,0,0,0,0,0,0,543308
308C,ANG MO KIO AVE 1,3,2011,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,563308
308C,PUNGGOL WALK,18,2015,Y,Y,N,N,N,N,PG,334,0,0,76,174,84,0,0,0,0,0,0,0,823308
309,ANCHORVALE RD,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540309
309,BT BATOK ST 31,4,1984,Y,N,N,N,N,N,BB,40,0,0,24,16,0,0,0,0,0,0,0,0,650309
309,CANBERRA RD,16,1997,Y,N,N,Y,N,N,SB,102,0,0,0,30,27,45,0,0,0,0,0,0,750309
309,CHOA CHU KANG AVE 4,7,2000,N,Y,N,Y,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,680309
309,CLEMENTI AVE 4,12,1978,Y,N,N,Y,N,N,CL,197,0,0,174,22,0,1,0,0,0,0,0,0,120309
309,HOUGANG AVE 5,13,1982,Y,Y,N,N,N,N,HG,113,0,0,89,23,0,1,0,0,0,0,0,0,530309
309,JURONG EAST ST 32,13,1983,Y,Y,N,N,N,N,JE,120,0,0,0,24,96,0,0,0,0,0,0,0,600309
83A,C'WEALTH CL,1,2000,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,142083
309,SERANGOON AVE 2,9,1984,Y,N,N,N,N,N,SGN,80,0,0,0,80,0,0,0,0,0,0,0,0,550309
309,SHUNFU RD,13,1984,Y,Y,N,Y,N,N,BH,191,0,0,142,48,1,0,0,0,0,0,0,0,570309
309,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,44,0,0,0,0,0,44,0,0,0,0,0,0,520309
309,WOODLANDS AVE 1,4,1987,Y,N,N,N,N,N,WL,16,0,0,0,16,0,0,0,0,0,0,0,0,730309
309,YISHUN RING RD,12,1994,Y,N,N,N,N,N,YS,119,0,0,0,75,44,0,0,0,0,0,0,0,760309
309A,ANCHORVALE RD,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,541309
309A,ANG MO KIO ST 31,28,2005,Y,N,N,N,N,N,AMK,184,0,0,0,103,81,0,0,0,0,0,0,0,562309
309A,CLEMENTI AVE 4,2,2006,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,121309
309B,ANG MO KIO ST 31,5,2002,N,N,N,Y,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,563309
309B,ANCHORVALE RD,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,542309
309C,ANCHORVALE RD,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,543309
309D,ANCHORVALE RD,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,544309
31,BALAM RD,16,1984,Y,N,N,Y,N,N,GL,176,0,0,26,150,0,0,0,0,0,0,0,0,370031
31,BEDOK STH AVE 2,25,1977,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0,460031
31,BENDEMEER RD,12,1970,Y,N,N,N,N,N,KWN,288,0,0,0,0,0,0,0,0,288,0,0,0,330031
31,CHAI CHEE AVE,10,1972,Y,N,N,Y,N,N,BD,216,0,0,0,0,0,0,0,0,216,0,0,0,461031
31,EUNOS CRES,19,2005,Y,N,N,N,N,N,GL,157,0,9,72,68,0,0,0,8,0,0,0,0,400031
31,GHIM MOH LINK,38,2017,Y,N,N,N,N,N,QT,147,0,0,0,147,0,0,0,0,0,0,0,0,271031
31,HOLLAND CL,10,1973,Y,Y,N,N,N,N,QT,110,0,0,104,0,5,0,0,0,0,0,1,0,270031
31,KELANTAN LANE,5,1978,N,Y,N,N,Y,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,200031
31,MARGARET DR,26,2021,Y,N,N,N,N,N,QT,124,0,80,44,0,0,0,0,0,0,0,0,0,140031
31,MARINE CRES,18,1974,Y,N,N,N,N,N,MP,199,0,0,194,0,5,0,0,0,0,0,0,0,440031
31,MARSILING DR,14,1976,Y,Y,N,N,N,N,WL,129,0,0,102,26,1,0,0,0,0,0,0,0,730031
31,TEBAN GDNS RD,12,1979,Y,N,N,N,N,N,JE,110,0,0,0,110,0,0,0,0,0,0,0,0,600031
31,TELOK BLANGAH RISE,11,1975,Y,N,N,N,N,N,BM,116,0,0,110,0,4,0,0,0,0,0,2,0,090031
31A,CIRCUIT RD,6,1998,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,379497
31A,EUNOS CRES,5,2005,N,N,N,Y,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,401031
31A,GHIM MOH LINK,7,2017,N,N,N,Y,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,272031
31A,MARGARET DR,7,2021,N,Y,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,142031
31B,GHIM MOH LINK,1,2017,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,273031
310,ANCHORVALE RD,6,2000,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540310
310,BT BATOK ST 32,4,1985,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0,650310
310,CANBERRA RD,15,1997,Y,Y,N,Y,N,N,SB,84,0,0,0,0,0,84,0,0,0,0,0,0,750310
310,CLEMENTI AVE 4,12,1978,Y,N,N,Y,N,N,CL,195,0,0,170,22,1,2,0,0,0,0,0,0,120310
310,HOUGANG AVE 5,13,1983,Y,N,N,N,N,N,HG,144,0,0,0,30,114,0,0,0,0,0,0,0,530310
310,JURONG EAST ST 32,13,1984,Y,N,N,N,N,N,JE,120,0,0,0,72,48,0,0,0,0,0,0,0,600310
310,PUNGGOL WALK,1,2015,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820310
310,SERANGOON AVE 2,12,1984,Y,Y,N,N,N,N,SGN,88,0,0,0,12,76,0,0,0,0,0,0,0,550310
310,SHUNFU RD,13,1984,Y,N,N,N,N,N,BH,120,0,0,0,24,96,0,0,0,0,0,0,0,570310
310,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,44,0,0,0,0,0,44,0,0,0,0,0,0,520310
310,WOODLANDS ST 31,12,1984,Y,N,N,Y,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,730310
310,YISHUN RING RD,12,1994,Y,N,N,Y,N,N,YS,72,0,0,0,22,50,0,0,0,0,0,0,0,760310
310A,ANCHORVALE RD,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,0,53,51,0,0,0,0,0,0,541310
310A,ANG MO KIO AVE 1,30,2011,Y,N,N,Y,N,N,AMK,171,0,0,0,55,116,0,0,0,0,0,0,0,561310
310A,PUNGGOL WALK,17,2015,Y,N,N,N,N,N,PG,255,0,0,32,138,85,0,0,0,0,0,0,0,821310
310B,ANG MO KIO AVE 1,30,2011,Y,N,N,Y,N,N,AMK,165,0,0,0,107,58,0,0,0,0,0,0,0,562310
310B,ANCHORVALE RD,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,0,53,51,0,0,0,0,0,0,542310
310B,PUNGGOL WALK,18,2015,Y,N,N,N,N,N,PG,287,0,0,34,170,83,0,0,0,0,0,0,0,822310
310C,ANG MO KIO AVE 1,30,2011,Y,N,N,N,N,N,AMK,167,0,0,85,82,0,0,0,0,0,0,0,0,563310
310C,PUNGGOL WALK,18,2015,Y,N,N,N,N,N,PG,262,0,0,52,132,78,0,0,0,0,0,0,0,823310
310D,ANG MO KIO AVE 1,1,2011,N,N,N,N,N,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,564310
311,ANCHORVALE LANE,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540311
311,ANG MO KIO AVE 3,15,1976,Y,N,N,N,N,N,AMK,84,0,0,0,12,72,0,0,0,0,0,0,0,560311
311,BT BATOK ST 32,4,1985,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0,650311
311,CANBERRA RD,16,1997,Y,N,N,N,N,N,SB,107,0,0,0,47,60,0,0,0,0,0,0,0,750311
311,CLEMENTI AVE 4,7,2015,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,120311
311,HOUGANG AVE 5,13,1982,Y,Y,N,N,N,N,HG,105,0,0,86,19,0,0,0,0,0,0,0,0,530311
311,JURONG EAST ST 32,13,1983,Y,N,N,N,N,N,JE,96,0,0,0,57,39,0,0,0,0,0,0,0,600311
311,SERANGOON AVE 2,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,550311
311,SHUNFU RD,4,1984,Y,N,N,N,N,N,BH,32,0,0,16,16,0,0,0,0,0,0,0,0,570311
311,TAMPINES ST 33,12,1992,Y,N,N,N,N,N,TAP,55,0,0,0,0,0,55,0,0,0,0,0,0,520311
311,UBI AVE 1,12,1985,Y,N,N,Y,N,N,GL,88,0,0,0,48,40,0,0,0,0,0,0,0,400311
311,WOODLANDS ST 31,12,1984,Y,N,N,N,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,730311
311,YISHUN RING RD,12,1986,Y,N,N,Y,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,760311
311A,ANCHORVALE LANE,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,541311
311A,CLEMENTI AVE 4,40,2015,Y,N,N,Y,N,N,CL,296,0,0,74,185,37,0,0,0,0,0,0,0,121311
311A,TAMPINES ST 33,4,1992,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,521311
311B,ANCHORVALE LANE,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,542311
311B,CLEMENTI AVE 4,40,2015,Y,N,N,Y,N,N,CL,296,0,0,74,185,37,0,0,0,0,0,0,0,122311
311C,ANCHORVALE LANE,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,543311
311C,CLEMENTI AVE 4,40,2015,Y,Y,N,N,N,N,CL,296,0,0,74,148,74,0,0,0,0,0,0,0,123311
311D,ANCHORVALE LANE,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,53,51,0,0,0,0,0,0,0,544311
311D,CLEMENTI AVE 4,1,2015,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,124311
312,ANG MO KIO AVE 3,15,1977,Y,N,N,N,N,N,AMK,84,0,0,0,12,72,0,0,0,0,0,0,0,560312
312,ANCHORVALE LANE,6,2000,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540312
312,BT BATOK ST 32,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,650312
312,CLEMENTI AVE 4,7,2016,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,120312
312,HOUGANG AVE 5,4,1982,Y,N,N,N,N,N,HG,20,0,0,0,0,20,0,0,0,0,0,0,0,530312
312,JURONG EAST ST 32,13,1983,Y,Y,N,Y,N,N,JE,126,0,0,0,78,48,0,0,0,0,0,0,0,600312
312,SERANGOON AVE 2,12,1984,Y,N,N,N,N,N,SGN,88,0,0,0,12,76,0,0,0,0,0,0,0,550312
312,SEMBAWANG DR,16,1997,Y,N,N,N,N,N,SB,135,0,0,0,60,75,0,0,0,0,0,0,0,750312
312,SHUNFU RD,10,1984,Y,N,N,N,N,N,BH,90,0,0,0,16,74,0,0,0,0,0,0,0,570312
312,SUMANG LINK,7,2014,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820312
312,TAMPINES ST 33,12,1992,Y,N,N,N,N,N,TAP,55,0,0,0,0,0,55,0,0,0,0,0,0,520312
312,UBI AVE 1,4,1985,Y,N,N,N,N,N,GL,24,0,0,16,8,0,0,0,0,0,0,0,0,400312
312,WOODLANDS ST 31,4,1987,Y,N,N,N,N,N,WL,32,0,0,0,32,0,0,0,0,0,0,0,0,730312
312,YISHUN RING RD,12,1986,Y,N,N,Y,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,760312
312A,ANCHORVALE LANE,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,0,36,68,0,0,0,0,0,0,541312
312A,CLEMENTI AVE 4,40,2016,Y,N,N,Y,N,N,CL,228,0,0,78,78,72,0,0,0,0,0,0,0,121312
312A,SUMANG LINK,16,2014,Y,Y,N,N,N,N,PG,140,0,0,112,28,0,0,0,0,0,0,0,0,821312
312B,ANCHORVALE LANE,18,2000,Y,N,N,N,N,N,SK,104,0,0,0,0,36,68,0,0,0,0,0,0,542312
312B,CLEMENTI AVE 4,40,2016,Y,N,N,Y,N,N,CL,228,0,0,78,78,72,0,0,0,0,0,0,0,122312
312B,SUMANG LINK,16,2014,Y,Y,N,Y,N,N,PG,90,0,0,0,45,45,0,0,0,0,0,0,0,822312
312C,CLEMENTI AVE 4,40,2016,Y,N,N,Y,N,N,CL,228,0,0,0,156,72,0,0,0,0,0,0,0,123312
312C,SUMANG LINK,16,2014,Y,N,N,Y,N,N,PG,114,0,0,0,71,43,0,0,0,0,0,0,0,823312
312D,CLEMENTI AVE 4,1,2017,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,124312
313,ANG MO KIO AVE 3,12,1977,Y,Y,N,Y,N,N,AMK,194,0,0,168,22,3,1,0,0,0,0,0,0,560313
313,ANCHORVALE RD,6,2001,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540313
313,BT BATOK ST 32,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,650313
313,HOUGANG AVE 5,13,1981,Y,N,N,N,N,N,HG,180,0,0,78,0,0,0,0,0,24,48,30,0,530313
313,JURONG EAST ST 32,10,1983,Y,N,N,N,N,N,JE,90,0,0,54,36,0,0,0,0,0,0,0,0,600313
313,SEMBAWANG DR,16,1997,Y,N,N,Y,N,N,SB,105,0,0,0,30,75,0,0,0,0,0,0,0,750313
313,SERANGOON AVE 2,4,1984,Y,N,N,N,N,N,SGN,16,0,0,8,8,0,0,0,0,0,0,0,0,550313
313,SHUNFU RD,10,1984,Y,N,N,Y,N,N,BH,162,0,0,81,81,0,0,0,0,0,0,0,0,570313
313,SUMANG LINK,1,2014,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820313
